night,eff,eff_poor,tst,waso,waso_poor,sol,rem_pct,n3_pct,restorative_pct,tib,deep,rem,bedtime,waketime,nap_min,steps,kcal,eff_lag1,bedtime_lag1,bedtime_sd7,weekend
2025-12-10,87.0,0.0,562.0,31.0,0.0,40.016666666666666,30.604982206405694,25.800711743772244,56.405693950177934,647.55,145.0,172.0,-0.8666666666666671,9.683333333333334,0.0,0.1439746735181087,-0.5925013052812329,-1.1375434572948049,0.6776033584970053,0.41306430398064353,-0.6207423788637529
2025-12-11,81.0,1.0,417.0,18.0,0.0,50.0,20.38369304556355,26.378896882494004,46.76258992805755,517.5,110.0,85.0,1.0666666666666667,9.15,0.0,-0.04804684765254882,1.06536656425648,0.2608478212792691,-0.48757830777138483,0.5184881168088622,-0.6207423788637529
2025-12-12,92.0,0.0,503.0,22.0,0.0,15.0,18.88667992047714,15.904572564612327,34.791252485089466,547.5,80.0,95.0,0.7166666666666667,9.716666666666667,0.0,-0.9617724435612331,-0.9672683715751987,-1.1375434572948049,0.6112922067581539,0.40158754892148474,1.6109742689559305
2025-12-13,91.0,0.0,550.0,15.0,0.0,22.5,27.272727272727273,23.636363636363637,50.90909090909091,602.5,130.0,150.0,0.5833333333333334,10.383333333333333,0.0,1.340166709989427,0.6651915612646183,1.4261738867576639,0.41235875154159946,0.13373444566527254,1.6109742689559305
2025-12-14,92.0,0.0,475.0,13.0,0.0,22.5,18.94736842105263,27.36842105263158,46.31578947368421,515.0,130.0,90.0,0.8166666666666667,9.316666666666666,0.0,0.030802569253276735,1.363909820456758,1.193108673661985,0.33657457812576924,-0.8090868336237692,-0.6207423788637529
2025-12-15,88.0,0.0,538.0,42.0,1.0,22.5,38.66171003717472,19.516728624535315,58.17843866171004,607.5,105.0,208.0,0.7166666666666667,10.75,0.0,-0.6250390513634134,-0.8402286880857188,1.4261738867576639,0.4691968816034721,-0.8649082961055669,-0.6207423788637529
2025-12-16,85.0,0.0,448.0,27.0,0.0,45.0,29.017857142857142,21.875,50.892857142857146,527.5,98.0,130.0,1.8333333333333335,10.5,0.0,-1.0990631929972587,-0.8465806722601928,0.49391303437494805,0.41235875154159946,-0.8686948926933142,-0.6207423788637529
2025-12-17,85.0,0.0,508.0,22.0,0.0,60.0,25.19685039370079,23.62204724409449,48.818897637795274,597.5,120.0,128.0,0.13333333333333333,9.966666666666667,0.0,-0.2651146541932921,-0.3193659857788511,-0.2052826049120889,1.0470512038991777,-0.664913441684707,-0.6207423788637529
2025-12-18,87.0,0.0,527.0,53.0,1.0,15.0,22.770398481973434,23.719165085388994,46.48956356736243,607.5,125.0,120.0,1.35,11.266666666666667,0.0,0.44731301855581407,-0.07163860297436525,-0.2052826049120889,0.08080299284734221,-1.1278492765392165,-0.6207423788637529
2025-12-19,81.0,1.0,225.0,15.0,0.0,32.516666666666666,37.77777777777778,24.444444444444443,62.22222222222222,277.51666666666665,55.0,85.0,0.3,4.85,0.0,0.3457364167771329,-0.11610249219568324,0.2608478212792691,0.7723335752667931,-1.0777803569380047,1.6109742689559305
2025-12-20,82.0,1.0,490.0,25.0,0.0,47.5,22.448979591836736,32.6530612244898,55.10204081632653,595.0,160.0,110.0,0.65,10.033333333333333,0.0,-2.2460902989272977,-2.186849333074206,-1.1375434572948049,0.17553320961712998,-1.010651376603457,1.6109742689559305
